player_id,player,num_seasons,first_seas,last_seas
2249,Joe Kleine,15,1986,2000
2250,John Battle,10,1986,1995
2251,Jon Koncak,11,1986,1996
2252,Karl Malone,19,1986,2004
2253,Keith Lee,3,1986,1989
2254,Ken Green,1,1986,1986
2255,Ken Johnson,1,1986,1986
2256,Kenny Green,2,1986,1987
2257,Lorenzo Charles,1,1986,1986
2258,Manute Bol,10,1986,1995
2259,Michael Adams,11,1986,1996
2260,Michael Phelps,3,1986,1988
2261,Mike Brittain,2,1986,1987
2262,Mike Smrek,7,1986,1992
2263,Nick Vanos,2,1986,1987
2264,Patrick Ewing,17,1986,2002
2265,Perry Moss,2,1986,1987
2266,Pete Williams,2,1986,1987
2267,Ron Crevier,1,1986,1986
2268,Sam Vincent,7,1986,1992
2269,Sedric Toney,5,1986,1994
2270,Spud Webb,12,1986,1998
2271,Steve Harris,5,1986,1990
2272,Terry Catledge,8,1986,1993
2273,Terry Porter,17,1986,2002
2274,Tyrone Corbin,16,1986,2001
2275,Uwe Blab,5,1986,1990
2276,Voise Winters,1,1986,1986
2277,Wayman Tisdale,12,1986,1997
2278,Xavier McDaniel,12,1986,1998
2279,Yvon Joseph,1,1986,1986
2280,Adrian Branch,4,1987,1990
2281,Andre Turner,6,1987,1992
2282,Anthony Jones,3,1987,1990
2283,Ben Coleman,5,1987,1994
2284,Billy Thompson,6,1987,1992
2285,Brad Daugherty,8,1987,1994
2286,Brad Sellers,6,1987,1993
2287,Brad Wright,2,1987,1988
2288,Bruce Douglas,1,1987,1987
2289,Buck Johnson,7,1987,1993
2290,Cedric Henderson,1,1987,1987
2291,Chris Washburn,2,1987,1988
2292,Chuck Person,13,1987,2000
2293,Clinton Smith,2,1987,1991
2294,Conner Henry,2,1987,1988
2295,Cozell McQueen,1,1987,1987
2296,Curtis Kitchen,1,1987,1987
2297,Dave Feitl,5,1987,1992
2298,David Wingate,15,1987,2001
2299,Dell Curry,16,1987,2002
2300,Dennis Nutt,1,1987,1987
2301,Dennis Rodman,14,1987,2000
2302,Dwayne Polee,1,1987,1987
2303,Fernando Martín,1,1987,1987
2304,Forrest McKenzie,1,1987,1987
2305,Grant Gondrezick,2,1987,1989
2306,Greg Dreiling,10,1987,1997
2307,Harold Pressley,4,1987,1990
2308,Hot Rod Williams,13,1987,1999
2309,Jeff Hornacek,14,1987,2000
2310,Jim Lampley,1,1987,1987
2311,Joe Binion,1,1987,1987
2312,John Salley,11,1987,2000
2313,John Williams,8,1987,1995
2314,Johnny Dawkins,9,1987,1995
2315,Johnny Newman,16,1987,2002
2316,Johnny Rogers,2,1987,1988
2317,Keith Smith,1,1987,1987
2318,Kenny Gattison,9,1987,1996
2319,Kenny Walker,7,1987,1995
2320,Kevin Duckworth,11,1987,1997
2321,Kevin Henderson,2,1987,1988
2322,Larry Krystkowiak,9,1987,1997
2323,Mark Alarie,5,1987,1991
2324,Mark Price,12,1987,1998
2325,Maurice Martin,2,1987,1988
2326,McKinley Singleton,1,1987,1987
2327,Mike Brown,11,1987,1997
2328,Myron Jackson,1,1987,1987
2329,Nate McMillan,12,1987,1998
2330,Otis Smith,6,1987,1992
2331,Pearl Washington,3,1987,1989
2332,Perry Young,1,1987,1987
2333,Pete Myers,9,1987,1998
2334,Rafael Addison,6,1987,1997
2335,Ron Harper,15,1987,2001
2336,Ron Rowan,1,1987,1987
2337,Roy Tarpley,6,1987,1995
2338,Scott Skiles,10,1987,1996
2339,Steffond Johnson,1,1987,1987
2340,Tim Kempton,8,1987,1998
2341,Walter Berry,3,1987,1989
2342,William Bedford,6,1987,1993
2343,Andre Moore,1,1988,1988
2344,Armen Gilliam,13,1988,2000
2345,Bart Kofoed,5,1988,1993
2346,Billy Donovan,1,1988,1988
2347,Brad Lohaus,11,1988,1998
2348,Brian Rowsom,3,1988,1990
2349,Chris Dudley,16,1988,2003
2350,Chris Welp,3,1988,1990
2351,Clinton Wheeler,2,1988,1989
2352,Dallas Comegys,2,1988,1989
2353,Dave Henderson,1,1988,1988
2354,Dave Hoppen,6,1988,1993
2355,Dennis Hopson,5,1988,1992
2356,Derrick McKey,15,1988,2002
2357,Duane Washington,2,1988,1993
2358,Eddie Hughes,3,1988,1990
2359,Eric White,2,1988,1989
2360,Greg Anderson,10,1988,1998
2361,Horace Grant,17,1988,2004
2362,Jamie Waller,1,1988,1988
2363,Jim Farmer,5,1988,1994
2364,Joe Arlauckas,1,1988,1988
2365,Joe Wolf,11,1988,1999
2366,John Stroeder,2,1988,1989
2367,Kannard Johnson,1,1988,1988
2368,Ken Norman,10,1988,1997
2369,Kenny Smith,10,1988,1997
2370,Kevin Gamble,10,1988,1997
2371,Kevin Johnson,12,1988,2000
2372,Mark Acres,6,1988,1993
2373,Mark Jackson,17,1988,2004
2374,Mark Wade,2,1988,1990
2375,Martin Nessley,1,1988,1988
2376,Michael Jackson,3,1988,1990
2377,Milt Wagner,2,1988,1991
2378,Muggsy Bogues,14,1988,2001
2379,Nate Blackwell,1,1988,1988
2380,Nikita Wilson,1,1988,1988
2381,Norris Coleman,1,1988,1988
2382,Olden Polynice,15,1988,2004
2383,Phil Zevenbergen,1,1988,1988
2384,Ralph Lewis,3,1988,1990
2385,Reggie Lewis,6,1988,1993
2386,Reggie Miller,18,1988,2005
2387,Reggie Williams,10,1988,1997
2388,Richard Rellford,1,1988,1988
2389,Rickie Winslow,1,1988,1988
2390,Ricky Wilson,1,1988,1988
2391,Ron Moore,1,1988,1988
2392,Ronnie Murphy,1,1988,1988
2393,Scott Roth,3,1988,1990
2394,Scottie Pippen,17,1988,2004
2395,Steve Alford,4,1988,1991
2396,Tellis Frank,5,1988,1994
2397,Tod Murphy,5,1988,1994
2398,Tony White,1,1988,1988
2399,Vincent Askew,9,1988,1998
2400,Winston Crite,2,1988,1989
2401,Winston Garland,7,1988,1995
2402,Andrew Lang,12,1989,2000
2403,Anthony Bowie,8,1989,1998
2404,Anthony Frederick,3,1989,1992
2405,Anthony Taylor,1,1989,1989
2406,Avery Johnson,16,1989,2004
2407,Barry Sumpter,1,1989,1989
2408,Ben Gillery,1,1989,1989
2409,Bill Jones,1,1989,1989
2410,Brian Shaw,14,1989,2003
2411,Charles Shackleford,6,1989,1999
2412,Charles Smith,9,1989,1997
2413,Chris Morris,11,1989,1999
2414,Corey Gaines,5,1989,1995
2415,Craig Neal,2,1989,1991
2416,Dan Majerle,14,1989,2002
2417,Danny Manning,15,1989,2003
2418,Dave Popson,3,1989,1992
2419,David Rivers,3,1989,1992
2420,David Wood,7,1989,1997
2421,Derrick Chievous,3,1989,1991
2422,Dominic Pressley,1,1989,1989
2423,Duane Ferrell,11,1989,1999
2424,Eric Leckner,8,1989,1997
2425,Everette Stephens,2,1989,1991
2426,Fennis Dembo,1,1989,1989
2427,Gary Grant,13,1989,2001
2428,Grant Long,15,1989,2003
2429,Greg Butler,3,1989,1991
2430,Harvey Grant,11,1989,1999
2431,Hersey Hawkins,13,1989,2001
2432,Jack Haley,9,1989,1998
2433,Jeff Grayer,9,1989,1998
2434,Jerome Lane,5,1989,1993
2435,Jim Les,7,1989,1995
2436,Jim Rowinski,2,1989,1990
2437,John Shasky,3,1989,1991
2438,John Starks,13,1989,2002
2439,José Ortiz,2,1989,1990
2440,Keith Smart,1,1989,1989
2441,Kelvin Upshaw,3,1989,1991
2442,Kevin Edwards,11,1989,2001
2443,Ledell Eackles,7,1989,1998
2444,Mark Bryant,15,1989,2003
2445,Mark Davis,1,1989,1989
2446,Michael Anderson,1,1989,1989
2447,Micheal Williams,10,1989,1999
2448,Mike Champion,1,1989,1989
2449,Mitch Richmond,14,1989,2002
2450,Morlon Wiley,7,1989,1995
2451,Orlando Graham,1,1989,1989
2452,Ramón Rivas,1,1989,1989
2453,Randolph Keys,5,1989,1996
2454,Randy Allen,2,1989,1990
2455,Rex Chapman,12,1989,2000
2456,Richard Morton,1,1989,1989
2457,Ricky Berry,1,1989,1989
2458,Rik Smits,12,1989,2000
2459,Rob Lock,1,1989,1989
2460,Rob Rose,1,1989,1989
2461,Rod Strickland,17,1989,2005
2462,Rolando Ferreira,1,1989,1989
2463,Ron Grandison,4,1989,1996
2464,Rony Seikaly,11,1989,1999
2465,Scott Brooks,10,1989,1998
2466,Shelton Jones,1,1989,1989
2467,Steve Kerr,15,1989,2003
2468,Sylvester Gray,1,1989,1989
2469,Tim Perry,8,1989,1996
2470,Tito Horford,3,1989,1994
2471,Todd Mitchell,1,1989,1989
2472,Tom Garrick,4,1989,1992
2473,Tom Tolbert,7,1989,1995
2474,Vernon Maxwell,13,1989,2001
2475,Vinny Del Negro,12,1989,2002
2476,Wayne Engelstad,1,1989,1989
2477,Will Perdue,13,1989,2001
2478,Willie Anderson,9,1989,1997
2479,Adrian Caldwell,6,1990,1998
2480,Alexander Volkov,2,1990,1992
2481,Anthony Mason,13,1990,2003
2482,B.J. Armstrong,11,1990,2000
2483,Blue Edwards,10,1990,1999
2484,Bob McCann,5,1990,1998
2485,Brian Quinnett,3,1990,1992
2486,Byron Dinkins,2,1990,1991
2487,Byron Irvin,3,1990,1993
2488,Carlton McKinney,2,1990,1992
2489,Charles Smith,3,1990,1996
2490,Chucky Brown,13,1990,2002
2491,Clifford Lett,2,1990,1991
2492,Clifford Robinson,18,1990,2007
2493,Dana Barros,14,1990,2004
2494,David Robinson,14,1990,2003
2495,Delaney Rudd,4,1990,1993
2496,Derrick Gervin,2,1990,1991
2497,Dexter Shouse,1,1990,1990
2498,Donald Royal,8,1990,1998
2499,Doug Roth,1,1990,1990
2500,Doug West,12,1990,2001
2501,Dražen Petrović,4,1990,1993
2502,Dyron Nix,1,1990,1990
2503,Ed Horton,1,1990,1990
2504,Eric Johnson,1,1990,1990
2505,Frank Kornet,2,1990,1991
2506,Gary Leonard,3,1990,1992
2507,Gary Voce,1,1990,1990
2508,George McCloud,12,1990,2002
2509,Glen Rice,15,1990,2004
2510,Greg Grant,6,1990,1996
2511,Haywoode Workman,8,1990,2000
2512,Henry Turner,2,1990,1995
2513,J.R. Reid,11,1990,2001
2514,Jaren Jackson,12,1990,2002
2515,Jay Edwards,1,1990,1990
2516,Jay Taylor,1,1990,1990
2517,Jeff Lebo,1,1990,1990
2518,Jeff Martin,2,1990,1991
2519,Jeff Sanders,4,1990,1993
2520,John Morton,3,1990,1992
2521,Kenny Battle,4,1990,1993
2522,Kenny Payne,4,1990,1993
2523,Lanard Copeland,2,1990,1992
2524,Leonard Taylor,1,1990,1990
2525,Mel McCants,1,1990,1990
2526,Michael Ansley,3,1990,1992
2527,Michael Smith,3,1990,1995
2528,Mike Higgins,2,1990,1991
2529,Mike Morrison,1,1990,1990
2530,Mike Williams,1,1990,1990
2531,Mookie Blaylock,13,1990,2002
2532,Nate Johnston,1,1990,1990
2533,Nick Anderson,13,1990,2002
2534,Pervis Ellison,11,1990,2001
2535,Pooh Richardson,10,1990,1999
2536,Randy White,5,1990,1994
2537,Raymond Brown,1,1990,1990
2538,Roy Marble,2,1990,1994
2539,Sam Mitchell,13,1990,2002
2540,Šarūnas Marčiulionis,7,1990,1997
2541,Scott Haffner,2,1990,1991
2542,Scott Meents,2,1990,1991
2543,Sean Elliott,12,1990,2001
2544,Shawn Kemp,14,1990,2003
2545,Sherman Douglas,12,1990,2001
2546,Stacey King,8,1990,1997
2547,Stan Kimbrough,2,1990,1993
2548,Stanley Brundy,1,1990,1990
2549,Steve Bucknall,1,1990,1990
2550,Terry Davis,10,1990,2001
2551,Terry Dozier,1,1990,1990
2552,Tim Hardaway,13,1990,2003
2553,Tim Legler,10,1990,2000
2554,Todd Lichti,5,1990,1994
2555,Tom Hammonds,12,1990,2001
2556,Torgeir Bryn,1,1990,1990
2557,Vlade Divac,16,1990,2005
2558,Winston Bennett,3,1990,1992
2559,Žarko Paspalj,1,1990,1990
2560,A.J. English,2,1991,1992
2561,A.J. Wynder,1,1991,1991
2562,Alaa Abdelnaby,5,1991,1995
2563,Alan Ogg,3,1991,1993
2564,Alec Kessler,4,1991,1994
2565,Andy Toolson,2,1991,1996
2566,Anthony Bonner,6,1991,1996
2567,Anthony Cook,4,1991,1996
2568,Bimbo Coles,14,1991,2004
2569,Bo Kimble,3,1991,1993
2570,Brian Oliver,4,1991,1998
2571,Cedric Ball,1,1991,1991
2572,Cedric Ceballos,11,1991,2001
2573,Chris Munk,1,1991,1991
2574,Dan Godfread,2,1991,1992
2575,Dan O'Sullivan,4,1991,1996
2576,Danny Ferry,13,1991,2003
2577,Dave Jamerson,3,1991,1994
2578,Dee Brown,12,1991,2002
2579,Dennis Scott,10,1991,2000
2580,Derrick Coleman,15,1991,2005
2581,Duane Causwell,11,1991,2001
2582,Dwayne Schintzius,8,1991,1999
2583,Elden Campbell,15,1991,2005
2584,Felton Spencer,12,1991,2002
2585,Gary Payton,17,1991,2007
2586,Gerald Glass,4,1991,1996
2587,Gerald Paddio,3,1991,1994
2588,Greg Foster,13,1991,2003
2589,Henry James,7,1991,1998
2590,Howard Wright,2,1991,1993
2591,Ian Lockhart,1,1991,1991
2592,Irving Thomas,1,1991,1991
2593,Jayson Williams,9,1991,1999
2594,Jerrod Mustaf,4,1991,1994
2595,Jim Grandholm,1,1991,1991
2596,Jud Buechler,12,1991,2002
2597,Keith Askins,9,1991,1999
2598,Kendall Gill,15,1991,2005
2599,Kennard Winchester,3,1991,1993
2600,Kenny Williams,4,1991,1994
2601,Kevin Pritchard,4,1991,1996
2602,Kurk Lee,1,1991,1991
2603,Lance Blanks,3,1991,1993
2604,Larry Robinson,7,1991,2002
2605,Les Jepsen,2,1991,1992
2606,Lionel Simmons,7,1991,1997
2607,Loy Vaught,11,1991,2001
2608,Mahmoud Abdul-Rauf,9,1991,2001
2609,Marcus Liberty,4,1991,1994
2610,Mario Elie,11,1991,2001
2611,Matt Bullard,11,1991,2002
2612,Miloš Babić,2,1991,1992
2613,Negele Knight,6,1991,1999
2614,Richard Coffey,1,1991,1991
2615,Rick Calloway,1,1991,1991
2616,Rumeal Robinson,6,1991,1997
2617,Scott Williams,15,1991,2005
2618,Sean Higgins,6,1991,1998
2619,Steve Henson,7,1991,1999
2620,Steve Scheffler,7,1991,1997
2621,Stojko Vranković,5,1991,1999
2622,Tate George,4,1991,1995
2623,Terry Mills,11,1991,2001
2624,Tony Dawson,2,1991,1995
2625,Tony Harris,3,1991,1995
2626,Tony Massenburg,13,1991,2005
2627,Tony Smith,9,1991,2001
2628,Travis Mays,3,1991,1993
2629,Trevor Wilson,4,1991,1996
2630,Tyrone Hill,14,1991,2004
2631,Walter Palmer,2,1991,1993
2632,Willie Burton,8,1991,1999
2633,Billy Owens,10,1992,2001
2634,Bison Dele,8,1992,1999
2635,Bobby Phills,9,1992,2000
2636,Brian Howard,2,1992,1993
2637,Carl Herrera,8,1992,1999
2638,Carl Thomas,3,1992,1998
2639,Cedric Hunter,1,1992,1992
2640,Charles Thomas,1,1992,1992
2641,Chris Corchiani,3,1992,1994
2642,Chris Gatling,11,1992,2002
2643,Corey Crowder,2,1992,1995
2644,Dale Davis,16,1992,2007
2645,David Benoit,7,1992,2001
2646,Demetrius Calip,1,1992,1992
2647,Derek Strong,10,1992,2001
2648,Dikembe Mutombo,18,1992,2009
2649,Donald Hodge,5,1992,1996
2650,Doug Lee,3,1992,1995
2651,Doug Smith,5,1992,1996
2652,Elliot Perry,10,1992,2002
2653,Eric Murdock,9,1992,2000
2654,Greg Anthony,11,1992,2002
2655,Greg Sutton,3,1992,1996
2656,Isaac Austin,9,1992,2002
2657,Jimmy Oliver,5,1992,1999
2658,João Vianna,1,1992,1992
2659,John Turner,1,1992,1992
2660,Keith Owens,1,1992,1992
2661,Kenny Anderson,14,1992,2005
2662,Kevin Brooks,3,1992,1994
2663,Kevin Lynch,2,1992,1993
2664,LaBradford Smith,3,1992,1994
2665,Lamont Strothers,2,1992,1993
2666,Larry Johnson,10,1992,2001
2667,Larry Stewart,5,1992,1997
2668,LeRon Ellis,3,1992,1996
2669,Luc Longley,10,1992,2001
2670,Mark Macon,6,1992,1999
2671,Mark Randall,4,1992,1995
2672,Marty Conlon,9,1992,2000
2673,Mike Iuzzolino,2,1992,1993
2674,Myron Brown,1,1992,1992
2675,Patrick Eddie,1,1992,1992
2676,Paul Graham,3,1992,1994
2677,Pete Chilcutt,9,1992,2000
2678,Randy Brown,12,1992,2003
2679,Rich King,4,1992,1995
2680,Rick Fox,13,1992,2004
2681,Robert Pack,13,1992,2004
2682,Rodney Monroe,1,1992,1992
2683,Sean Green,3,1992,1994
2684,Stacey Augmon,15,1992,2006
2685,Stanley Roberts,8,1992,2000
2686,Stephen Thompson,1,1992,1992
2687,Steve Bardo,3,1992,1996
2688,Steve Smith,14,1992,2005
2689,Terrell Brandon,11,1992,2002
2690,Tharon Mayes,1,1992,1992
2691,Tom Copa,1,1992,1992
2692,Tracy Moore,5,1992,1997
2693,Victor Alexander,5,1992,2002
2694,Adam Keefe,9,1993,2001
2695,Alex Blackwell,1,1993,1993
2696,Alonzo Mourning,15,1993,2008
2697,Andre Spencer,2,1993,1994
2698,Anthony Avent,6,1993,2000
2699,Anthony Peeler,13,1993,2005
2700,Anthony Pullard,1,1993,1993
2701,Barry Stevens,1,1993,1993
2702,Brent Price,9,1993,2002
2703,Bryant Stith,10,1993,2002
2704,Byron Houston,4,1993,1996
2705,Chris Smith,3,1993,1995
2706,Christian Laettner,13,1993,2005
2707,Clarence Weatherspoon,13,1993,2005
2708,Corey Williams,2,1993,1994
2709,Dave Johnson,2,1993,1994
2710,Dexter Cambridge,1,1993,1993
2711,Don MacLean,9,1993,2001
2712,Doug Christie,15,1993,2007
2713,Doug Overton,11,1993,2004
2714,Duane Cooper,2,1993,1994
2715,Elmore Spencer,5,1993,1997
2716,Eric Anderson,2,1993,1994
2717,Gundars Vētra,1,1993,1993
2718,Harold Miner,4,1993,1996
2719,Hubert Davis,12,1993,2004
2720,Isaiah Morris,1,1993,1993
2721,Jay Guidinger,2,1993,1994
2722,Jim Jackson,14,1993,2006
2723,Jo Jo English,3,1993,1995
2724,Joe Courtney,4,1993,1997
2725,John Crotty,11,1993,2003
2726,Jon Barry,14,1993,2006
2727,Keith Jennings,3,1993,1995
2728,LaPhonso Ellis,11,1993,2003
2729,Latrell Sprewell,13,1993,2005
2730,Lee Mayberry,7,1993,1999
2731,Litterial Green,5,1993,1999
2732,Lloyd Daniels,5,1993,1998
2733,Lorenzo Williams,7,1993,2000
2734,Malik Sealy,8,1993,2000
2735,Marcus Webb,1,1993,1993
2736,Marlon Maxey,2,1993,1994
2737,Matt Geiger,10,1993,2002
2738,Matt Othick,1,1993,1993
2739,Melvin Newbern,1,1993,1993
2740,Oliver Miller,9,1993,2004
2741,Pat Durham,2,1993,1995
2742,Radisav Ćurčić,1,1993,1993
2743,Randy Woods,4,1993,1996
2744,Reggie Smith,2,1993,1994
2745,Richard Dumas,3,1993,1996
2746,Ricky Blanton,1,1993,1993
2747,Robert Horry,16,1993,2008
2748,Robert Werdann,3,1993,1997
2749,Sam Mack,7,1993,2002
2750,Sean Rooks,12,1993,2004
2751,Shaquille O'Neal,19,1993,2011
2752,Stephen Howard,4,1993,1998
2753,Thomas Jordan,1,1993,1993
2754,Todd Day,8,1993,2001
2755,Tom Gugliotta,13,1993,2005
2756,Tony Bennett,3,1993,1995
2757,Tracy Murray,12,1993,2004
2758,Walt Williams,11,1993,2003
2759,Walter Bond,3,1993,1995
2760,Aaron Williams,14,1994,2008
2761,Acie Earl,4,1994,1997
2762,Adonis Jordan,2,1994,1999
2763,Allan Houston,12,1994,2005
2764,Alphonso Ford,2,1994,1995
2765,Andrés Guibert,2,1994,1995
2766,Andrew Gaze,2,1994,1999
2767,Anfernee Hardaway,14,1994,2008
2768,Antonio Davis,13,1994,2006
2769,Antonio Harvey,8,1994,2003
2770,Bill Edwards,1,1994,1994
2771,Bo Outlaw,15,1994,2008
2772,Bob Martin,2,1994,1995
2773,Bobby Hurley,5,1994,1998
2774,Brian Davis,1,1994,1994
2775,Bryon Russell,13,1994,2006
2776,Calbert Cheaney,13,1994,2006
2777,Chad Gallagher,1,1994,1994
2778,Chris Jent,2,1994,1997
2779,Chris King,3,1994,1999
2780,Chris Mills,10,1994,2003
2781,Chris Webber,15,1994,2008
2782,Chris Whitney,11,1994,2004
2783,Corie Blount,11,1994,2004
2784,Darnell Mee,2,1994,1995
2785,Darren Morningstar,1,1994,1994
2786,David Wesley,14,1994,2007
2787,Dell Demps,3,1994,1997
2788,Dino Radja,4,1994,1997
2789,Doug Edwards,3,1994,1996
2790,Eric Riley,5,1994,1999
2791,Ervin Johnson,13,1994,2006
2792,Evers Burns,1,1994,1994
2793,Gary Alexander,1,1994,1994
2794,Geert Hammink,3,1994,1996
2795,George Lynch,12,1994,2005
2796,Gerald Madkins,3,1994,1998
2797,Gheorghe Mureșan,6,1994,2000
2798,Greg Graham,5,1994,1998
2799,Harold Ellis,3,1994,1998
2800,Isaiah Rider,9,1994,2002
2801,Jamal Mashburn,11,1994,2004
2802,James Robinson,7,1994,2001
2803,Josh Grant,1,1994,1994
2804,Keith Tower,4,1994,1997
2805,Kevin Thompson,1,1994,1994
2806,Lindsey Hunter,17,1994,2010
2807,Lucious Harris,12,1994,2005
2808,Luther Wright,1,1994,1994
2809,Malcolm Mackey,1,1994,1994
2810,Matt Wenstrom,1,1994,1994
2811,Michael Curry,11,1994,2005
2812,Mike Peplowski,3,1994,1996
2813,Mitchell Butler,8,1994,2004
2814,Nick Van Exel,13,1994,2006
2815,P.J. Brown,15,1994,2008
2816,Popeye Jones,11,1994,2004
2817,Reggie Jordan,6,1994,2000
2818,Rex Walters,7,1994,2000
2819,Richard Petruška,1,1994,1994
2820,Ricky Grace,1,1994,1994
2821,Rodney Rogers,12,1994,2005
2822,Sam Cassell,15,1994,2008
2823,Scott Burrell,8,1994,2001
2824,Scott Haskin,1,1994,1994
2825,Shawn Bradley,12,1994,2005
2826,Skeeter Henry,1,1994,1994
2827,Stanley Jackson,1,1994,1994
2828,Terry Dehere,6,1994,1999
2829,Toni Kukoč,13,1994,2006
2830,Vin Baker,13,1994,2006
2831,Warren Kidd,1,1994,1994
2832,Aaron McKie,13,1995,2007
2833,Aaron Swinson,1,1995,1995
2834,Anthony Miller,8,1995,2005
2835,Anthony Tucker,1,1995,1995
2836,Antonio Lang,6,1995,2000
2837,Askia Jones,1,1995,1995
2838,B.J. Tyler,1,1995,1995
2839,Bill Curley,5,1995,2001
2840,Brian Grant,12,1995,2006
2841,Brooks Thompson,4,1995,1998
2842,Carlos Rogers,8,1995,2002
2843,Charlie Ward,11,1995,2005
2844,Chris Childs,9,1995,2003
2845,Clifford Rozier,4,1995,1998
2846,Darrell Armstrong,14,1995,2008
2847,Darrick Martin,13,1995,2008
2848,Darrin Hancock,3,1995,1997
2849,Derrick Alston,3,1995,1997
2850,Derrick Phelps,1,1995,1995
2851,Dickey Simpkins,7,1995,2002
2852,Dontonio Wingfield,4,1995,1998
2853,Donyell Marshall,15,1995,2009
2854,Dwayne Morton,1,1995,1995
2855,Eddie Jones,14,1995,2008
2856,Eldridge Recasner,8,1995,2002
2857,Elmer Bennett,3,1995,1997
2858,Eric Mobley,3,1995,1997
2859,Eric Montross,8,1995,2002
2860,Eric Piatkowski,14,1995,2008
2861,Fred Vinson,2,1995,2000
2862,Glenn Robinson,11,1995,2005
2863,Grant Hill,18,1995,2013
2864,Greg Minor,5,1995,1999
2865,Howard Eisley,12,1995,2006
2866,Ivano Newbill,3,1995,1998
2867,Jalen Rose,13,1995,2007
2868,James Blackwell,1,1995,1995
2869,Jamie Watson,4,1995,1999
2870,Jason Kidd,19,1995,2013
2871,Jerome Harmon,1,1995,1995
2872,Jim McIlvaine,7,1995,2001
2873,Julius Nwosu,1,1995,1995
2874,Juwan Howard,19,1995,2013
2875,Khalid Reeves,6,1995,2000
2876,Lamond Murray,11,1995,2006
2877,Mark Strickland,8,1995,2003
2878,Matt Fish,3,1995,1997
2879,Michael Smith,7,1995,2001
2880,Monty Williams,9,1995,2003
2881,Reggie Slater,8,1995,2003
2882,Ryan Lorthridge,1,1995,1995
2883,Sergei Bazarevich,1,1995,1995
2884,Sharone Wright,4,1995,1998
2885,Tim Breaux,3,1995,1998
2886,Tom Hovasse,1,1995,1995
2887,Tony Dumas,4,1995,1998
2888,Trevor Ruffin,2,1995,1996
2889,Wesley Person,11,1995,2005
2890,Yinka Dare,4,1995,1998
2891,Žan Tabak,6,1995,2001
2892,Alan Henderson,12,1996,2007
2893,Alvin Heggs,1,1996,1996
2894,Andrew DeClercq,10,1996,2005
2895,Anthony Goldwire,8,1996,2006
2896,Antonio McDyess,15,1996,2011
2897,Arvydas Sabonis,7,1996,2003
2898,Ashraf Amaya,2,1996,1997
2899,Bob Sura,10,1996,2005
2900,Brent Barry,14,1996,2009
2901,Bryant Reeves,6,1996,2001
2902,Cedric Lewis,1,1996,1996
2903,Charles Claxton,1,1996,1996
2904,Cherokee Parks,9,1996,2004
2905,Chris Carr,6,1996,2001
2906,Clint McDaniel,1,1996,1996
2907,Corey Beck,3,1996,1999
2908,Corliss Williamson,12,1996,2007
2909,Cory Alexander,7,1996,2005
2910,Cuonzo Martin,2,1996,1997
2911,Damon Stoudamire,13,1996,2008
2912,Darryl Johnson,1,1996,1996
2913,David Vaughn,4,1996,1999
2914,Don Reid,8,1996,2003
2915,Donnie Boyce,2,1996,1997
2916,Donny Marshall,5,1996,2003
2917,Dwayne Whitfield,1,1996,1996
2918,Ed O'Bannon,2,1996,1997
2919,Eric Snow,13,1996,2008
2920,Eric Williams,12,1996,2007
2921,Frankie King,2,1996,1997
2922,Fred Hoiberg,10,1996,2005
2923,Gary Trent,9,1996,2004
2924,George Zídek,3,1996,1998
2925,Greg Ostertag,11,1996,2006
2926,Howard Nathan,1,1996,1996
2927,Jason Caffey,8,1996,2003
2928,Jeff Webster,1,1996,1996
2929,Jerome Allen,2,1996,1997
2930,Jerry Stackhouse,18,1996,2013
2931,Jimmy King,2,1996,1997
2932,Joe Smith,16,1996,2011
2933,John Amaechi,5,1996,2003
2934,John Coker,3,1996,2001
2935,Junior Burrough,1,1996,1996
2936,Kevin Garnett,21,1996,2016
2937,Kurt Thomas,18,1996,2013
2938,Larry Sykes,1,1996,1996
2939,Lawrence Moten,3,1996,1998
2940,Logan Vander Velden,1,1996,1996
2941,Loren Meyer,3,1996,1999
2942,Lou Roe,2,1996,1997
2943,Mario Bennett,4,1996,2000
2944,Mark Davis,5,1996,2000
2945,Marques Bragg,1,1996,1996
2946,Martin Lewis,2,1996,1997
2947,Melvin Booker,2,1996,1997
2948,Michael Finley,15,1996,2010
2949,Randolph Childress,2,1996,1997
2950,Rasheed Wallace,16,1996,2013
2951,Rastko Cvetković,1,1996,1996
2952,Rich Manning,2,1996,1997
2953,Robert Churchwell,1,1996,1996
2954,Sasha Danilović,2,1996,1997
2955,Shawn Respert,4,1996,1999
2956,Sherell Ford,1,1996,1996
2957,Stefano Rusconi,1,1996,1996
2958,Terrence Rencher,1,1996,1996
2959,Theo Ratliff,16,1996,2011
2960,Thomas Hamilton,2,1996,2000
2961,Todd Mundt,1,1996,1996
2962,Travis Best,10,1996,2005
2963,Tyus Edney,4,1996,2001
2964,Vincenzo Esposito,1,1996,1996
2965,Voshon Lenard,11,1996,2006
2966,Aleksandar Djordjevic,1,1997,1997
2967,Allen Iverson,14,1997,2010
2968,Amal McCaskill,4,1997,2004
2969,Antoine Walker,12,1997,2008
2970,Ben Davis,4,1997,2000
2971,Ben Wallace,16,1997,2012
2972,Brent Scott,1,1997,1997
2973,Brett Szabo,1,1997,1997
2974,Brian Evans,3,1997,1999
2975,Bruce Bowen,13,1997,2009
2976,Chris Robinson,2,1997,1998
2977,Darvin Ham,8,1997,2005
